"Note: All EXTERNAL requests for Tactical Options Reporting (TOR) data (including OIA requests) MUST, upon receipt, be directed to the Manager: Capability, Response and Operations, for reply. All INTERNAL requests for TOR data MUST, upon receipt, be directed to the Manager: Capability, Response and Operations, to determine if District, or Response and Operations, should reply. TOR data MUST NOT be EXTERNALLY released without the permission of the National Manager: Response and Operations.
161103/04512,Completed,10,2016,22:15,Wellington,Nil,Yes,20,Male,Maori,No Weapon,"Communication
Empty Hand
OC Spray
",1,Passive Resistant,Street/Highway/Motorway,"Outdoors
Spacious area",Nil,0,,,,,,,,,,,,,,,,1,Active Resistant,3,"Forehead, REyeBrow, REye, REar",Street/Highway/Motorway,"Outdoors
Spacious area","Good visibility
Dry ground
Calm
Static obstacles
Moving obstacles",Delayed but sufficient,,,,,,,,,,,,,,,1,Assaultive,Street/Highway/Motorway,"Outdoors
Spacious area",Immediate but not sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1j ? juvenile incident,1,Other - not tactic,Face,Other,Nil,Nil,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161103/04513,Completed,11,2016,19:40,Wellington,Nil,No,25,Male,European,No Weapon,"Communication
Empty Hand
",1,Active Resistant,Street/Highway/Motorway,Outdoors,Delayed and not sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Street/Highway/Motorway,Outdoors,Immediate and sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1u ? traffic incident,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
161103/04515,Completed,10,2016,21:27,Counties/Manukau,Nil,Yes,21,Male,European,No Weapon,"Communication
Baton
",1,Active Resistant,Street/Highway/Motorway,Outdoors,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,Active Resistant,expandable,Open Mode Action/Reaction Strike,2,Non-Police Vehicle,Outdoors,Delayed but sufficient,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1u ? traffic incident,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No
161103/04516,Completed,11,2016,13:26,Eastern,Nil,Yes,27,Female,European,Had Weapon and Used,"Communication
OC Spray
",1,GBH,"Outdoor public area
Street/Highway/Motorway
Other","Indoors
Confined area",Nil,0,,,,,,,,,,,,,,,,1,GBH,2,"Forehead, LEyeBrow, REyeBrow, LCheek, RCheek, Nose","Outdoor public area
Street/Highway/Motorway
Other","Indoors
Confined area","Good visibility
Dry ground
Calm
Static obstacles
Moving obstacles
Potential cross-fire/contamination",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1x - attempt suicide,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,N/A
161103/04517,Completed,11,2016,14:36,Wellington,Nil,Yes,43,Male,Maori,Had Weapon and Believed,"Communication
Taser
",1,Cooperative,Residence,"Indoors
Confined area",Immediate and sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Cooperative,X2,Presented,-,-,-,-,-,Residence,"Indoors
Confined area","Good visibility
Dry ground",No,Immediate and sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1x - attempt suicide,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161103/04518,Completed,11,2016,13:30,Waikato,Criminal Investigation Branch (CIB),Yes,9,Male,European,No Weapon,"Communication
Empty Hand
Handcuffs-Restraints
",1,Active Resistant,Other,Indoors,Nil,1,Assaultive,without pain compliance,Street/Highway/Motorway,Outdoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Street/Highway/Motorway,Outdoors,Immediate but not sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1j ? juvenile incident,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
161103/04520,Completed,11,2016,11:40,Auckland City,Nil,Yes,26,Male,European,No Weapon,"Communication
Handcuffs-Restraints
",1,Passive Resistant,Residence,"Indoors
Confined area",Nil,1,Active Resistant,without pain compliance,Residence,Indoors,Delayed but sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,Yes,RArm-front,Self,Subject,Wrestle/Headlock Police,No,No,Yes,Yes,Yes,No
161103/04521,Completed,11,2016,22:15,Northland,Nil,No,25,Male,Maori,No Weapon,"Communication
OC Spray
Taser
",1,Assaultive,"Outdoor public area
Street/Highway/Motorway",Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,5,"Forehead, LEyeBrow, REyeBrow, LEar, REar, LCheek, RCheek, Nose, Lips, Chin","Outdoor public area
Street/Highway/Motorway",Outdoors,"Good visibility
Other",Delayed and not sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X2,Laser Painting,-,-,-,-,-,"Outdoor public area
Street/Highway/Motorway",Outdoors,"Good visibility
Other",No,Delayed but sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1r - breach of peace,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,N/A
161103/04523,Completed,11,2016,22:15,Northland,Nil,Yes,20,Male,Maori,No Weapon,"Communication
Taser
",1,Active Resistant,Outdoor public area,Outdoors,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X2,Discharge,2,0,2,"LThigh-back, RThigh-back, LowerBack, Buttock",7,Outdoor public area,Outdoors,"Poor visibility
Other",Yes,Immediate and sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4z - other miscellaneous,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,Yes
161103/04524,Completed,11,2016,22:15,Northland,Nil,Yes,20,Male,Maori,No Weapon,"Communication
Handcuffs-Restraints
",1,Assaultive,Street/Highway/Motorway,"Outdoors
Spacious area",Nil,1,Assaultive,with pain compliance,Street/Highway/Motorway,"Outdoors
Spacious area",Delayed and not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1r - breach of peace,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,N/A
161103/04524,Completed,11,2016,22:15,Northland,Nil,No,21,Male,Maori,No Weapon,"Taser
Communication
",1,Assaultive,Street/Highway/Motorway,"Outdoors
Spacious area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X2,Laser Painting,-,-,-,-,-,Street/Highway/Motorway,"Outdoors
Spacious area","Poor visibility
Dry ground
Calm
Moving obstacles
Potential cross-fire/contamination",No,Delayed but sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1r - breach of peace,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,N/A
161103/04524,Completed,11,2016,22:15,Northland,Nil,No,20,Female,Maori,No Weapon,"OC Spray
",0,,,,,0,,,,,,,,,,,,,,,,1,Assaultive,1,"REyeBrow, REye, REar, RCheek",Street/Highway/Motorway,"Outdoors
Spacious area","Poor visibility
Dry ground
Calm
Moving obstacles
Potential cross-fire/contamination",Delayed and not sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1r - breach of peace,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,N/A
161104/04526,Completed,11,2016,23:08,Canterbury,Nil,Yes,19,Male,European,No Weapon,"Communication
Handcuffs-Restraints
Handcuffs-Restraints
",1,Passive Resistant,Police Cell,"Indoors
Confined area",Nil,2,Active Resistant,without pain compliance,Police Cell,"Indoors
Confined area",Immediate but not sufficient,Active Resistant,with pain compliance,Police Cell,"Indoors
Confined area",Immediate and sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2w - arrest warrant (other),0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161104/04528,Completed,11,2016,14:36,Wellington,Nil,Yes,43,Male,Maori,No Weapon but Believed,"Communication
Firearm
",1,Cooperative,Residence,"Indoors
Confined area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Passive Resistant,Glock 17 Handgun,Presentation only,,-,Residence,"Indoors
Confined area",Yes,Immediate and sufficient,,,,,,,,,,0,,,,,,,,,1x - attempt suicide,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161104/04529,Completed,11,2016,23:31,Bay of Plenty,Dog Section,Yes,40,Male,European,No Weapon,"Communication
OC Spray
",1,Assaultive,Outdoor public area,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,1,"LEye, REye",Outdoor public area,Outdoors,Calm,Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,N/A
161104/04530,Completed,11,2016,21:39,Eastern,Dog Section,Yes,26,Male,Maori,No Weapon,"Communication
Empty Hand
OC Spray
",1,Active Resistant,Residence,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,3,"Forehead, LEye, REye, Nose",Residence,Outdoors,"Good visibility
Dry ground
Calm
Static obstacles
Potential cross-fire/contamination",Immediate and sufficient,,,,,,,,,,,,,,,1,Active Resistant,Residence,Outdoors,Nil,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,N/A,N/A
161104/04531,Completed,11,2016,17:30,Auckland City,Nil,Yes,35,Male,European,No Weapon,"Communication
Handcuffs-Restraints
Handcuffs-Restraints
",1,Passive Resistant,Outdoor public area,Outdoors,Nil,2,Active Resistant,with pain compliance,Outdoor public area,Outdoors,Delayed but sufficient,Active Resistant,without pain compliance,Police Car,Confined area,Immediate and sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1f ? assist fire/ambulance/traffic,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161104/04532,Completed,11,2016,19:19,Wellington,Nil,Yes,45,Male,Maori,No Weapon,"Communication
OC Spray
",1,Active Resistant,"Outdoor public area
Street/Highway/Motorway",Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,2,"Forehead, LEyeBrow, REyeBrow, LEye, REye","Outdoor public area
Street/Highway/Motorway",Outdoors,Good visibility,Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1x - attempt suicide,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161104/04533,Completed,11,2016,16:30,Central,Nil,Yes,26,Female,Maori,No Weapon,"Communication
Handcuffs-Restraints
Other
",1,Passive Resistant,Outdoor public area,"Outdoors
Spacious area",Delayed and not sufficient,1,Assaultive,without pain compliance,Outdoor public area,"Outdoors
Spacious area",Immediate but not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,Assaultive,Police Car,Confined area,Immediate and sufficient,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,No
161104/04534,Completed,11,2016,7:30,Central,Nil,Yes,30,Male,Maori,No Weapon,"Communication
Handcuffs-Restraints
OC Spray
Communication
OC Spray
Empty Hand
",2,Active Resistant,"Residence
Street/Highway/Motorway","Outdoors
Confined area",Opposite effect of that intended,1,Active Resistant,without pain compliance,"Residence
Street/Highway/Motorway","Outdoors
Confined area",Opposite effect of that intended,,,,,,,,,,,2,Active Resistant,2,"LEar, LCheek","Residence
Street/Highway/Motorway","Outdoors
Confined area","Good visibility
Dry ground
Calm",Nil,Active Resistant,3,"LEyeBrow, REyeBrow, LEye",Residence,"Outdoors
Confined area","Good visibility
Dry ground",Delayed and not sufficient,,,,,,,,1,Active Resistant,Residence,"Outdoors
Confined area",Delayed and not sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6d - bail breach,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,N/A
161104/04535,Completed,11,2016,10:07,Eastern,Nil,Yes,31,Female,European,No Weapon,"Communication
Handcuffs-Restraints
Empty Hand
",1,Assaultive,Residence,"Indoors
Confined area",Nil,1,Assaultive,without pain compliance,Residence,"Indoors
Confined area",Nil,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Residence,"Indoors
Confined area",Delayed but sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2w - arrest warrant (other),0,,,,,,,,,,,,,,,,Yes,"RThigh-front
Groin",Nil,Subject,Punch/Strike Police,No,No,Yes,N/A,N/A,N/A
161104/04536,Completed,11,2016,12:06,Counties/Manukau,Nil,Yes,47,Female,Indian,Had Weapon and Used,"Communication
Taser
Handcuffs-Restraints
",1,GBH,Residence,Indoors,Nil,1,Active Resistant,without pain compliance,Residence,Indoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,GBH,X2,Discharge,1,0,1,Abdomen,5,Residence,Indoors,"Good visibility
Dry ground",No,Immediate and sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1x - attempt suicide,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161104/04537,Completed,11,2016,23:10,Counties/Manukau,Nil,Yes,23,Male,Maori,No Weapon,"Communication
Empty Hand
",1,Passive Resistant,Police Car,Confined area,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Police Car,Confined area,Immediate and sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6f - forbidden to drive,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161104/04538,Completed,11,2016,17:24,Waitemata,Nil,Yes,20,Male,European,No Weapon but Believed,"Firearm
Communication
",1,GBH,Other,Outdoors,Delayed and not sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,GBH,Colt M4LE / Bushmaster XM15E2S,Presentation only,,-,Other,Outdoors,Yes,Delayed but sufficient,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,N/A,No
161104/04538,Completed,11,2016,17:24,Waitemata,Nil,Yes,23,Male,European,No Weapon but Believed,"Firearm
Communication
",1,GBH,Other,Outdoors,Delayed but sufficient,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,GBH,Glock 17 Handgun,Presentation only,,-,Other,Outdoors,Yes,Delayed but sufficient,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,N/A,No
161105/04539,Completed,11,2016,22:20,Counties/Manukau,Nil,Yes,40,Male,Indian,Had Weapon and Believed,"Communication
OC Spray
Empty Hand
",1,Active Resistant,Outdoor public area,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,3,"Forehead, LEyeBrow, REyeBrow, LEye, REye, LCheek, RCheek, Nose, Lips",Outdoor public area,Outdoors,"Good visibility
Dry ground
Other",Nil,,,,,,,,,,,,,,,1,GBH,Outdoor public area,Outdoors,Delayed but sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1c ? car/person acting suspiciously,0,,,,,,,,,,,,,,,,Yes,"LLeg-front
RHand-back",Nil,Other,,No,No,Yes,Yes,Yes,No
161105/04540,Completed,11,2016,13:15,Eastern,Nil,Yes,35,Female,Maori,No Weapon,"Other
Other
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2,Assaultive,Police Car,Confined area,Nil,Assaultive,Police Car,Indoors,Immediate and sufficient,1m ? mental incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161105/04542,Completed,11,2016,1:59,Counties/Manukau,Team Policing/Tactical Policing Unit (TP),Yes,14,Male,Maori,No Weapon,"Empty Hand
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Residence,"Outdoors
Confined area",Immediate and sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1j ? juvenile incident,1,Empty Hand,Face,Minor cut/laceration(s),Nil,Nil,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,N/A
161105/04543,Completed,11,2016,14:51,Canterbury,Nil,Yes,47,Male,European,No Weapon,"Communication
Handcuffs-Restraints
OC Spray
",1,Active Resistant,"Street/Highway/Motorway
Other","Outdoors
Confined area",Opposite effect of that intended,1,Active Resistant,with pain compliance,"Street/Highway/Motorway
Other","Outdoors
Confined area",Nil,,,,,,,,,,,1,Active Resistant,1,"LEyeBrow, REyeBrow, LEye, REye, LCheek, RCheek, Nose, Lips","Street/Highway/Motorway
Other","Outdoors
Confined area","Good visibility
Dry ground
Calm
Static obstacles
Moving obstacles
Potential cross-fire/contamination
Other",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1u ? traffic incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,No
161105/04545,Completed,10,2016,9:40,Wellington,Nil,Yes,19,Male,Pacific Island,No Weapon,"Communication
OC Spray
",1,Active Resistant,Street/Highway/Motorway,Outdoors,Delayed and not sufficient,0,,,,,,,,,,,,,,,,1,Assaultive,2,"Forehead, LEyeBrow, REyeBrow, LEye, REye","Residence
Street/Highway/Motorway",Outdoors,"Good visibility
Wet ground
Calm",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1g - solvent abuse,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,N/A
161105/04546,Completed,11,2016,10:00,Bay of Plenty,Nil,Yes,24,Male,Maori,No Weapon,"Communication
Empty Hand
",1,Active Resistant,Street/Highway/Motorway,Outdoors,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Street/Highway/Motorway,Outdoors,Immediate and sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1c ? car/person acting suspiciously,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,Yes
161105/04547,Completed,11,2016,22:15,Counties/Manukau,Nil,Yes,40,Male,Indian,Had Weapon and Used,"Taser
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X26 with camera,Discharge,1,0,1,"RHand-front, Abdomen, Abdomen",5,Outdoor public area,"Outdoors
Spacious area","Good visibility
Dry ground
Calm",No,Immediate and sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1c ? car/person acting suspiciously,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No
161105/04549,Completed,10,2016,8:30,Wellington,Nil,Yes,38,Male,European,No Weapon,"Communication
OC Spray
",1,Assaultive,Residence,"Indoors
Confined area",Nil,0,,,,,,,,,,,,,,,,1,Assaultive,2,"Hair, Forehead, Nose",Residence,"Indoors
Confined area",Good visibility,Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No
161105/04550,Completed,11,2016,19:00,Waikato,Nil,Yes,24,Male,Maori,No Weapon,"Communication
Empty Hand
OC Spray
Empty Hand
Communication
",2,Active Resistant,Commercial Property,"Indoors
Confined area",Immediate and sufficient,0,,,,,,,,,,,,,,,,1,Assaultive,1,"LEar, LCheek",Commercial Property,"Indoors
Confined area","Good visibility
Moving obstacles",Delayed and not sufficient,,,,,,,,,,,,,,,2,Assaultive,Commercial Property,Indoors,Nil,Assaultive,Commercial Property,"Indoors
Confined area",Delayed but sufficient,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,No
161105/04552,Completed,11,2016,21:20,Auckland City,Nil,Yes,26,Male,European,No Weapon,"Handcuffs-Restraints
",0,,,,,1,Passive Resistant,without pain compliance,Police Cell,Indoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1x - attempt suicide,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
